ticket_id,customer_id,order_id,created_at,resolved_at,issue_type,priority,status,channel,customer_satisfaction_score,description
TKT00005260,CUST001535,ORD00013999,2025-01-08 22:29:44,,Account Access,High,Open,Chat,,Customer reported an issue related to account access.
TKT00005261,CUST001315,ORD00014405,2025-03-19 07:04:29,2025-03-28 15:04:29,Technical Issue,Low,Resolved,Chat,2.0,Customer reported an issue related to wrong product.
TKT00005262,CUST002625,ORD00026650,2023-12-09 13:27:47,2023-12-10 13:27:47,Wrong Product,Medium,Resolved,Social Media,4.0,Customer reported an issue related to damaged product.
TKT00005263,CUST001217,ORD00005789,2026-04-12 22:54:41,,Delivery Delay,Low,Open,Phone,,Customer reported an issue related to wrong product.
TKT00005264,CUST002622,,2023-11-06 01:33:49,,Missing Item,High,Open,Chat,,Customer reported an issue related to technical issue.
TKT00005265,CUST003915,ORD00025717,2024-11-15 16:48:53,2024-11-18 10:48:53,Account Access,Critical,Resolved,Web Form,3.0,Customer reported an issue related to missing item.
TKT00005266,CUST001137,ORD00019459,2025-11-15 19:53:19,,Order Cancellation,High,Open,Email,,Customer reported an issue related to damaged product.
TKT00005267,CUST002199,ORD00007764,2023-07-24 19:04:34,2023-07-26 22:04:34,Refund Request,Critical,Closed,Chat,3.0,Customer reported an issue related to refund request.
TKT00005268,CUST001291,ORD00004131,2026-01-27 17:23:25,,Missing Item,Medium,Open,Email,,Customer reported an issue related to missing item.
TKT00005269,CUST001714,ORD00024874,2023-08-07 23:33:56,,Payment Issue,High,In Progress,Email,,Customer reported an issue related to technical issue.
TKT00005270,CUST003936,ORD00005102,2026-05-01 04:43:42,2026-05-07 21:43:42,Account Access,Low,Resolved,Email,1.0,Customer reported an issue related to delivery delay.
TKT00005271,CUST004969,,2025-03-12 13:04:40,,Account Access,Medium,Open,Phone,,Customer reported an issue related to account access.
TKT00005272,CUST002519,ORD00014410,2026-03-25 11:46:45,,Wrong Product,Medium,Open,Phone,,Customer reported an issue related to refund request.
TKT00005273,CUST002493,ORD00022361,2026-03-13 05:57:37,,Technical Issue,High,In Progress,Chat,,Customer reported an issue related to account access.
TKT00005274,CUST003502,ORD00020665,2025-03-14 16:22:57,,Order Cancellation,Critical,Open,Email,,Customer reported an issue related to damaged product.
TKT00005275,CUST003247,,2023-08-28 00:58:13,,Damaged Product,High,Open,Chat,,Customer reported an issue related to order cancellation.
TKT00005276,CUST000655,,2023-05-29 12:08:44,,Product Information,Medium,In Progress,Chat,,Customer reported an issue related to missing item.
TKT00005277,CUST002525,ORD00020884,2023-08-21 14:28:22,,Order Cancellation,Low,Open,Chat,,Customer reported an issue related to technical issue.
TKT00005278,CUST004134,ORD00026707,2023-03-11 18:49:45,,Product Information,Medium,Open,Web Form,,Customer reported an issue related to delivery delay.
TKT00005279,CUST002252,ORD00008369,2023-10-29 14:49:45,2023-11-04 04:49:45,Delivery Delay,High,Resolved,Email,2.0,Customer reported an issue related to wrong product.
TKT00005280,CUST003853,ORD00023609,2024-02-15 03:45:56,2024-02-25 02:45:56,Payment Issue,Medium,Resolved,Chat,5.0,Customer reported an issue related to wrong product.
TKT00005281,CUST000092,ORD00006105,2024-04-06 16:24:14,,Delivery Delay,Low,Open,Chat,,Customer reported an issue related to refund request.
TKT00005282,CUST002277,ORD00011865,2023-03-08 21:05:41,2023-03-09 06:05:41,Damaged Product,Medium,Closed,Web Form,2.0,Customer reported an issue related to technical issue.
TKT00005283,CUST004428,ORD00010246,2024-10-23 16:37:54,,Missing Item,High,In Progress,Web Form,,Customer reported an issue related to order cancellation.
TKT00005284,CUST001645,ORD00023937,2024-08-29 04:21:41,2024-08-30 16:21:41,Wrong Product,Medium,Closed,Phone,2.0,Customer reported an issue related to missing item.
TKT00005285,CUST004421,ORD00012704,2025-05-28 12:48:27,,Missing Item,High,In Progress,Phone,,Customer reported an issue related to account access.
TKT00005286,CUST000204,ORD00008617,2025-02-23 14:20:38,,Damaged Product,Low,Open,Chat,,Customer reported an issue related to delivery delay.
TKT00005287,CUST002175,,2024-10-13 23:29:18,,Wrong Product,Medium,In Progress,Chat,,Customer reported an issue related to refund request.
TKT00005288,CUST000337,,2024-12-12 23:42:42,,Refund Request,Low,In Progress,Chat,,Customer reported an issue related to payment issue.
TKT00005289,CUST002178,ORD00017670,2024-06-03 14:37:38,2024-06-05 02:37:38,Missing Item,Low,Resolved,Phone,3.0,Customer reported an issue related to missing item.
TKT00005290,CUST002257,ORD00001790,2024-04-20 05:59:46,,Refund Request,Critical,Open,Social Media,,Customer reported an issue related to payment issue.
TKT00005291,CUST003696,,2024-04-15 21:55:21,2024-04-23 16:55:21,Account Access,Low,Closed,Web Form,5.0,Customer reported an issue related to damaged product.
TKT00005292,CUST000591,ORD00016549,2024-08-21 02:33:54,,Product Information,High,In Progress,Phone,,Customer reported an issue related to damaged product.
TKT00005293,CUST003355,ORD00008846,2024-03-09 00:12:15,2024-03-17 20:12:15,Missing Item,Medium,Closed,Phone,2.0,Customer reported an issue related to refund request.
TKT00005294,CUST004181,ORD00018471,2025-02-28 15:19:47,,Wrong Product,Medium,Open,Chat,,Customer reported an issue related to delivery delay.
TKT00005295,CUST003271,ORD00015384,2023-01-24 20:32:58,,Account Access,High,In Progress,Social Media,,Customer reported an issue related to technical issue.
TKT00005296,CUST002716,ORD00012893,2024-03-28 11:21:39,,Damaged Product,Medium,In Progress,Web Form,,Customer reported an issue related to delivery delay.
TKT00005297,CUST001883,ORD00011301,2024-06-09 22:18:47,,Missing Item,Critical,Open,Web Form,,Customer reported an issue related to delivery delay.
TKT00005298,CUST003832,ORD00026730,2024-05-07 15:50:08,2024-05-16 20:50:08,Damaged Product,Low,Resolved,Social Media,3.0,Customer reported an issue related to delivery delay.
TKT00005299,CUST001035,,2026-06-06 20:37:59,2026-06-09 08:37:59,Payment Issue,Critical,Resolved,Email,3.0,Customer reported an issue related to payment issue.
TKT00005300,CUST000987,ORD00020371,2025-09-13 10:54:12,2025-09-14 20:54:12,Damaged Product,Critical,Resolved,Web Form,4.0,Customer reported an issue related to order cancellation.
TKT00005301,CUST001778,ORD00007827,2025-08-12 23:55:10,,Payment Issue,Critical,In Progress,Social Media,,Customer reported an issue related to wrong product.
TKT00005302,CUST003681,ORD00008713,2023-03-24 22:53:46,,Order Cancellation,Low,In Progress,Phone,,Customer reported an issue related to refund request.
TKT00005303,CUST002801,ORD00001126,2024-10-04 04:34:37,2024-10-09 17:34:37,Wrong Product,High,Resolved,Email,2.0,Customer reported an issue related to wrong product.
TKT00005304,CUST002266,ORD00013612,2024-10-06 14:21:43,2024-10-07 08:21:43,Damaged Product,Low,Resolved,Web Form,3.0,Customer reported an issue related to missing item.
TKT00005305,CUST001482,,2025-12-10 09:08:23,2025-12-18 11:08:23,Technical Issue,Low,Closed,Chat,5.0,Customer reported an issue related to product information.
TKT00005306,CUST004966,,2023-07-15 13:51:35,,Damaged Product,High,Open,Web Form,,Customer reported an issue related to missing item.
TKT00005307,CUST001780,ORD00019930,2025-11-14 21:19:09,2025-11-16 14:19:09,Payment Issue,Low,Resolved,Email,5.0,Customer reported an issue related to order cancellation.
TKT00005308,CUST003538,ORD00004409,2024-07-08 03:53:23,,Delivery Delay,Critical,In Progress,Social Media,,Customer reported an issue related to wrong product.
TKT00005309,CUST001555,ORD00027698,2024-10-16 07:39:26,2024-10-21 09:39:26,Refund Request,Critical,Resolved,Web Form,3.0,Customer reported an issue related to wrong product.
TKT00005310,CUST004286,ORD00010045,2024-06-23 18:16:43,2024-06-30 11:16:43,Technical Issue,Medium,Resolved,Email,4.0,Customer reported an issue related to delivery delay.
TKT00005311,CUST004895,ORD00018670,2023-08-10 01:53:52,,Wrong Product,Critical,Open,Chat,,Customer reported an issue related to missing item.
TKT00005312,CUST003505,ORD00011343,2025-04-10 09:54:43,2025-04-10 20:54:43,Payment Issue,High,Resolved,Chat,2.0,Customer reported an issue related to delivery delay.
TKT00005313,CUST001970,ORD00016260,2023-01-01 08:06:54,2023-01-06 01:06:54,Order Cancellation,Medium,Resolved,Phone,4.0,Customer reported an issue related to payment issue.
TKT00005314,CUST003206,ORD00002537,2024-12-14 10:09:21,2024-12-16 15:09:21,Delivery Delay,Medium,Closed,Email,4.0,Customer reported an issue related to delivery delay.
TKT00005315,CUST003350,ORD00005472,2025-10-15 12:55:53,2025-10-20 02:55:53,Account Access,Low,Resolved,Web Form,3.0,Customer reported an issue related to damaged product.
TKT00005316,CUST000254,ORD00022133,2026-01-03 23:44:09,,Damaged Product,High,Open,Chat,,Customer reported an issue related to technical issue.
TKT00005317,CUST003934,ORD00012277,2024-01-27 03:36:17,,Technical Issue,Medium,Open,Phone,,Customer reported an issue related to missing item.
TKT00005318,CUST004584,ORD00022187,2023-12-02 10:18:28,,Missing Item,Medium,Open,Chat,,Customer reported an issue related to delivery delay.
TKT00005319,CUST004579,,2025-11-14 12:45:22,2025-11-16 00:45:22,,High,Resolved,Email,5.0,Customer reported an issue related to missing item.
TKT00005320,CUST002964,,2025-01-27 07:17:02,2025-02-01 14:17:02,Damaged Product,Critical,Resolved,Email,2.0,Customer reported an issue related to damaged product.
TKT00005321,CUST004532,ORD00023608,2025-07-19 09:47:22,,Delivery Delay,High,Open,Web Form,,Customer reported an issue related to account access.
TKT00005322,CUST003795,ORD00003158,2026-03-21 22:26:23,,Product Information,Low,Open,Social Media,,Customer reported an issue related to damaged product.
TKT00005323,CUST001029,ORD00013139,2025-04-22 17:32:17,,Damaged Product,Critical,In Progress,Web Form,,Customer reported an issue related to payment issue.
TKT00005324,CUST001562,ORD00000749,2026-05-02 13:10:10,2026-05-08 08:10:10,Damaged Product,High,Closed,Email,5.0,Customer reported an issue related to missing item.
TKT00005325,CUST000179,ORD00025549,2025-10-07 11:08:30,2025-10-16 03:08:30,Damaged Product,Low,Resolved,Chat,4.0,Customer reported an issue related to refund request.
TKT00005326,CUST002189,,2024-09-13 06:08:31,,Wrong Product,High,In Progress,Email,,Customer reported an issue related to order cancellation.
TKT00005327,CUST004805,ORD00021848,2025-01-25 08:46:17,2025-01-31 05:46:17,Missing Item,Critical,Resolved,Web Form,1.0,Customer reported an issue related to delivery delay.
TKT00005328,CUST000825,ORD00019371,2026-05-25 17:31:25,2026-06-04 10:31:25,Damaged Product,Medium,Resolved,Social Media,1.0,Customer reported an issue related to order cancellation.
TKT00005329,CUST003833,ORD00003988,2024-02-23 17:33:06,2024-02-25 10:33:06,Product Information,Critical,Closed,Email,2.0,Customer reported an issue related to payment issue.
TKT00005330,CUST000126,ORD00008948,2024-02-26 20:50:39,2024-03-02 23:50:39,Delivery Delay,Low,Closed,Social Media,2.0,Customer reported an issue related to delivery delay.
TKT00005331,CUST003487,ORD00001551,2025-06-22 02:28:10,2025-06-30 06:28:10,Product Information,Critical,Closed,Web Form,2.0,Customer reported an issue related to missing item.
TKT00005332,CUST001733,ORD00001713,2024-01-06 12:26:24,,Delivery Delay,High,In Progress,Social Media,,Customer reported an issue related to account access.
TKT00005333,CUST000215,,2025-09-24 11:18:35,2025-09-25 16:18:35,Order Cancellation,Low,Resolved,Social Media,4.0,Customer reported an issue related to payment issue.
TKT00005334,CUST001536,ORD00017193,2025-01-16 22:51:33,2025-01-22 20:51:33,Wrong Product,Medium,Resolved,Chat,2.0,Customer reported an issue related to wrong product.
TKT00005335,CUST000594,,2024-08-07 20:04:15,,Missing Item,Medium,In Progress,Chat,,Customer reported an issue related to missing item.
TKT00005336,CUST000590,ORD00000881,2025-08-07 10:06:00,,Product Information,Medium,In Progress,Web Form,,Customer reported an issue related to product information.
TKT00005337,CUST000859,,2023-08-14 07:07:59,2023-08-17 02:07:59,Account Access,Critical,Closed,Email,5.0,Customer reported an issue related to order cancellation.
TKT00005338,CUST002860,ORD00012885,2023-05-24 23:03:23,,Delivery Delay,Medium,In Progress,Social Media,,Customer reported an issue related to damaged product.
TKT00005339,CUST003706,ORD00000596,2023-02-27 15:03:01,2023-03-07 18:03:01,Account Access,High,Resolved,Social Media,3.0,Customer reported an issue related to delivery delay.
TKT00005340,CUST000418,ORD00000501,2025-07-24 00:33:14,,Product Information,Low,In Progress,Social Media,,Customer reported an issue related to refund request.
TKT00005341,CUST002779,ORD00009496,2024-05-13 00:09:27,2024-05-21 05:09:27,Damaged Product,Low,Closed,Email,1.0,Customer reported an issue related to product information.
TKT00005342,CUST003801,ORD00007070,2023-01-11 07:07:54,2023-01-18 20:07:54,Delivery Delay,Low,Closed,Email,3.0,Customer reported an issue related to technical issue.
TKT00005343,CUST001541,ORD00012127,2026-04-25 13:17:53,,Account Access,High,Open,Phone,,Customer reported an issue related to delivery delay.
TKT00005344,CUST002834,,2023-04-18 10:33:37,,Refund Request,High,Open,Phone,,Customer reported an issue related to delivery delay.
TKT00005345,CUST003272,ORD00023173,2024-08-04 16:25:15,,Missing Item,Critical,Open,Email,,Customer reported an issue related to refund request.
TKT00005346,CUST004977,ORD00026322,2026-04-05 20:34:41,,Delivery Delay,High,Open,Chat,,Customer reported an issue related to payment issue.
TKT00005347,CUST002618,ORD00001010,2025-10-06 08:42:02,2025-10-06 12:42:02,Delivery Delay,Low,Closed,Chat,4.0,Customer reported an issue related to missing item.
TKT00005348,CUST000696,ORD00004746,2026-01-29 18:26:48,,Account Access,Medium,Open,Phone,,Customer reported an issue related to product information.
TKT00005349,CUST002940,,2025-08-20 20:25:31,,Technical Issue,Critical,Open,Phone,,Customer reported an issue related to missing item.
TKT00005350,CUST004902,ORD00029395,2023-05-06 06:52:49,2023-05-16 01:52:49,Damaged Product,Medium,Resolved,Web Form,2.0,Customer reported an issue related to delivery delay.
TKT00005351,CUST001498,ORD00003936,2024-05-26 00:27:19,,Product Information,Low,In Progress,Phone,,Customer reported an issue related to missing item.
TKT00005352,CUST004568,ORD00024610,2025-02-05 20:21:32,2025-02-13 10:21:32,Account Access,High,Closed,Phone,3.0,Customer reported an issue related to refund request.
TKT00005353,CUST004055,,2024-12-17 03:55:03,,Refund Request,Critical,Open,Chat,,Customer reported an issue related to refund request.
TKT00005354,CUST002398,ORD00021630,2026-01-14 12:09:16,2026-01-21 03:09:16,Missing Item,Medium,Closed,Chat,4.0,Customer reported an issue related to refund request.
TKT00005355,CUST002312,,2024-12-03 11:42:23,,Damaged Product,Low,Open,Phone,,Customer reported an issue related to order cancellation.
TKT00005356,CUST000542,ORD00020984,2023-09-01 09:30:51,,Wrong Product,Medium,Open,Web Form,,Customer reported an issue related to damaged product.
TKT00005357,CUST003060,ORD00023347,2025-07-24 23:47:34,2025-08-02 03:47:34,Product Information,Critical,Resolved,Web Form,4.0,Customer reported an issue related to missing item.
TKT00005358,CUST002693,ORD00001556,2024-11-06 05:10:46,,Delivery Delay,High,In Progress,Phone,,Customer reported an issue related to delivery delay.
TKT00005359,CUST003574,,2025-02-15 19:19:47,2025-02-17 08:19:47,Technical Issue,Critical,Resolved,Chat,2.0,Customer reported an issue related to refund request.
TKT00005360,CUST004303,ORD00008080,2024-06-16 07:53:08,2024-06-24 19:53:08,Refund Request,High,Closed,Phone,5.0,Customer reported an issue related to payment issue.
